timestamp,fps,left_conf,center_conf,right_conf,lane_width_m,lateral_error_m,heading_error_deg,curvature,lookahead_m,target_speed,actual_speed,steer_raw,steer_filtered,tracking_state,reconstruction_method
1786998572.070,0.0,0.870,0.774,0.631,0.4955,-0.0044,7.79,-0.00652,0.199,0.206,0.000,-0.3041,-0.2715,TRACKING,L+C+R_fused
1786998572.124,0.0,0.867,0.775,0.629,0.4961,-0.0045,7.73,-0.01132,0.199,0.231,0.000,-0.3053,-0.3043,TRACKING,L+C+R_fused
1786998572.142,0.0,0.867,0.775,0.632,0.4956,-0.0045,7.78,-0.00866,0.199,0.254,0.000,-0.3050,-0.3049,TRACKING,L+C+R_fused
1786998572.160,0.0,0.867,0.777,0.632,0.4946,-0.0046,7.68,-0.01615,0.198,0.276,0.000,-0.3063,-0.3018,TRACKING,L+C+R_fused
1786998572.180,0.0,0.863,0.777,0.632,0.4909,-0.0045,7.72,-0.01302,0.199,0.298,0.000,-0.3058,-0.2969,TRACKING,L+C+R_fused
1786998572.199,0.0,0.863,0.776,0.632,0.4911,-0.0046,7.70,-0.01382,0.199,0.318,0.000,-0.3058,-0.2924,TRACKING,L+C+R_fused
1786998572.220,0.0,0.862,0.776,0.632,0.4907,-0.0045,7.72,-0.01305,0.199,0.337,0.000,-0.3057,-0.2879,TRACKING,L+C+R_fused
1786998572.242,0.0,0.864,0.778,0.632,0.4920,-0.0045,7.75,-0.01152,0.199,0.355,0.000,-0.3057,-0.2838,TRACKING,L+C+R_fused
1786998572.265,0.0,0.864,0.777,0.629,0.4906,-0.0045,7.73,-0.01197,0.199,0.372,0.000,-0.3057,-0.2800,TRACKING,L+C+R_fused
1786998572.285,0.0,0.863,0.777,0.631,0.4914,-0.0045,7.74,-0.01108,0.199,0.389,0.000,-0.3055,-0.2762,TRACKING,L+C+R_fused
1786998572.303,0.0,0.862,0.777,0.631,0.4924,-0.0045,7.75,-0.01044,0.199,0.404,0.000,-0.3053,-0.2725,TRACKING,L+C+R_fused
